identifier,title,date,year,service_code,service,speaker,book,passage,chapter,verses,audio_mp3,audio_ogg,details_url,size_bytes
2021.10.31.mluke12.1321jackwerth,2021.10.31.M Luke 12.13-21 - Jack Werth,2021-10-31,2021,M,Morning Service,Jack Werth,Luke,Luke 12:13-21,12,13-21,https://archive.org/download/2021.10.31.mluke12.1321jackwerth/2021.10.31.M%20Luke%2012.13-21%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.10.31.mluke12.1321jackwerth/2021.10.31.M%20Luke%2012.13-21%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.10.31.mluke12.1321jackwerth,30730839
2021.11.07.ehosea1.1jackwerth,2021.11.07.E Hosea 1.1 - Jack Werth,2021-11-07,2021,E,Evening Service,Jack Werth,Hosea,Hosea 1:1,1,1,https://archive.org/download/2021.11.07.ehosea1.1jackwerth/2021.11.07.E%20Hosea%201.1%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.11.07.ehosea1.1jackwerth/2021.11.07.E%20Hosea%201.1%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.11.07.ehosea1.1jackwerth,37205937
2021.11.07.mluke12.2228jackwerth,2021.11.07.M Luke 12.22-28 - Jack Werth,2021-11-07,2021,M,Morning Service,Jack Werth,Luke,Luke 12:22-28,12,22-28,https://archive.org/download/2021.11.07.mluke12.2228jackwerth/2021.11.07.M%20Luke%2012.22-28%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.11.07.mluke12.2228jackwerth/2021.11.07.M%20Luke%2012.22-28%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.11.07.mluke12.2228jackwerth,25833385
2021.11.14.ehosea1.2jackwerth,2021.11.14.E Hosea 1.2 - Jack Werth,2021-11-14,2021,E,Evening Service,Jack Werth,Hosea,Hosea 1:2,1,2,https://archive.org/download/2021.11.14.ehosea1.2jackwerth/2021.11.14.E%20Hosea%201.2%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.11.14.ehosea1.2jackwerth/2021.11.14.E%20Hosea%201.2%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.11.14.ehosea1.2jackwerth,32926871
2021.11.14.mluke12.2228jackwerth,2021.11.14.M Luke 12.22-28 - Jack Werth,2021-11-14,2021,M,Morning Service,Jack Werth,Luke,Luke 12:22-28,12,22-28,https://archive.org/download/2021.11.14.mluke12.2228jackwerth/2021.11.14.M%20Luke%2012.22-28%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.11.14.mluke12.2228jackwerth/2021.11.14.M%20Luke%2012.22-28%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.11.14.mluke12.2228jackwerth,33291127
2021.11.21.ehosea1.35jackwerth,2021.11.21.E Hosea 1.3-5 - Jack Werth,2021-11-21,2021,E,Evening Service,Jack Werth,Hosea,Hosea 1:3-5,1,3-5,https://archive.org/download/2021.11.21.ehosea1.35jackwerth/2021.11.21.E%20Hosea%201.3-5%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.11.21.ehosea1.35jackwerth/2021.11.21.E%20Hosea%201.3-5%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.11.21.ehosea1.35jackwerth,29354344
2021.11.21.mluke12.2931jackwerth,2021.11.21.M Luke 12.29-31 - Jack Werth,2021-11-21,2021,M,Morning Service,Jack Werth,Luke,Luke 12:29-31,12,29-31,https://archive.org/download/2021.11.21.mluke12.2931jackwerth/2021.11.21.M%20Luke%2012.29-31%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.11.21.mluke12.2931jackwerth/2021.11.21.M%20Luke%2012.29-31%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.11.21.mluke12.2931jackwerth,31628848
2021.11.28.ehosea1.6jackwerth,2021.11.28.E Hosea 1.6 - Jack Werth,2021-11-28,2021,E,Evening Service,Jack Werth,Hosea,Hosea 1:6,1,6,https://archive.org/download/2021.11.28.ehosea1.6jackwerth/2021.11.28.E%20Hosea%201.6%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.11.28.ehosea1.6jackwerth/2021.11.28.E%20Hosea%201.6%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.11.28.ehosea1.6jackwerth,33034683
2021.11.28.mluke12.2932jackwerth,2021.11.28.M Luke 12.29-32 - Jack Werth,2021-11-28,2021,M,Morning Service,Jack Werth,Luke,Luke 12:29-32,12,29-32,https://archive.org/download/2021.11.28.mluke12.2932jackwerth/2021.11.28.M%20Luke%2012.29-32%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.11.28.mluke12.2932jackwerth/2021.11.28.M%20Luke%2012.29-32%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.11.28.mluke12.2932jackwerth,33456812
2021.12.05.asongofsolomon2.1415jackwerth,2021.12.05.A Song of Solomon 2.14-15 - Jack Werth,2021-12-05,2021,A,Afternoon Service,Jack Werth,Song of Solomon,Song of Solomon 2:14-15,2,14-15,https://archive.org/download/2021.12.05.asongofsolomon2.1415jackwerth/2021.12.05.A%20Song%20of%20Solomon%202.14-15%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.12.05.asongofsolomon2.1415jackwerth/2021.12.05.A%20Song%20of%20Solomon%202.14-15%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.12.05.asongofsolomon2.1415jackwerth,10464269
2021.12.05.ehosea1.7jackwerth,2021.12.05.E Hosea 1.7 - Jack Werth,2021-12-05,2021,E,Evening Service,Jack Werth,Hosea,Hosea 1:7,1,7,https://archive.org/download/2021.12.05.ehosea1.7jackwerth/2021.12.05.E%20Hosea%201.7%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.12.05.ehosea1.7jackwerth/2021.12.05.E%20Hosea%201.7%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.12.05.ehosea1.7jackwerth,36222103
2021.12.05.mluke12.3334jackwerth,2021.12.05.M Luke 12.33-34 - Jack Werth,2021-12-05,2021,M,Morning Service,Jack Werth,Luke,Luke 12:33-34,12,33-34,https://archive.org/download/2021.12.05.mluke12.3334jackwerth/2021.12.05.M%20Luke%2012.33-34%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.12.05.mluke12.3334jackwerth/2021.12.05.M%20Luke%2012.33-34%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.12.05.mluke12.3334jackwerth,26125701
2021.12.19.mluke12.3538jackwerth,2021.12.19.M Luke 12.35-38 - Jack Werth,2021-12-19,2021,M,Morning Service,Jack Werth,Luke,Luke 12:35-38,12,35-38,https://archive.org/download/2021.12.19.mluke12.3538jackwerth/2021.12.19.M%20Luke%2012.35-38%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.12.19.mluke12.3538jackwerth/2021.12.19.M%20Luke%2012.35-38%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.12.19.mluke12.3538jackwerth,29799426
2021.12.26.ehosea1.1011jackwerth,2021.12.26.E Hosea 1.10-11 - Jack Werth,2021-12-26,2021,E,Evening Service,Jack Werth,Hosea,Hosea 1:10-11,1,10-11,https://archive.org/download/2021.12.26.ehosea1.1011jackwerth/2021.12.26.E%20Hosea%201.10-11%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.12.26.ehosea1.1011jackwerth/2021.12.26.E%20Hosea%201.10-11%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.12.26.ehosea1.1011jackwerth,39417998
2021.12.26.mluke12.3940jackwerth,2021.12.26.M Luke 12.39-40 - Jack Werth,2021-12-26,2021,M,Morning Service,Jack Werth,Luke,Luke 12:39-40,12,39-40,https://archive.org/download/2021.12.26.mluke12.3940jackwerth/2021.12.26.M%20Luke%2012.39-40%20-%20Jack%20Werth.mp3,https://archive.org/download/2021.12.26.mluke12.3940jackwerth/2021.12.26.M%20Luke%2012.39-40%20-%20Jack%20Werth.ogg,https://archive.org/details/2021.12.26.mluke12.3940jackwerth,23908309
2022.01.02.ehosea2.12jackwerth,2022.01.02.E Hosea 2.1-2 - Jack Werth,2022-01-02,2022,E,Evening Service,Jack Werth,Hosea,Hosea 2:1-2,2,1-2,https://archive.org/download/2022.01.02.ehosea2.12jackwerth/2022.01.02.E%20Hosea%202.1-2%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.01.02.ehosea2.12jackwerth/2022.01.02.E%20Hosea%202.1-2%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.01.02.ehosea2.12jackwerth,26304726
2022.01.02.mluke12.4144jackwerth,2022.01.02.M Luke 12.41-44 - Jack Werth,2022-01-02,2022,M,Morning Service,Jack Werth,Luke,Luke 12:41-44,12,41-44,https://archive.org/download/2022.01.02.mluke12.4144jackwerth/2022.01.02.M%20Luke%2012.41-44%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.01.02.mluke12.4144jackwerth/2022.01.02.M%20Luke%2012.41-44%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.01.02.mluke12.4144jackwerth,33774934
2022.01.09.ehosea2.34jackwerth,2022.01.09.E Hosea 2.3-4 - Jack Werth,2022-01-09,2022,E,Evening Service,Jack Werth,Hosea,Hosea 2:3-4,2,3-4,https://archive.org/download/2022.01.09.ehosea2.34jackwerth/2022.01.09.E%20Hosea%202.3-4%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.01.09.ehosea2.34jackwerth/2022.01.09.E%20Hosea%202.3-4%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.01.09.ehosea2.34jackwerth,43228683
2022.01.09.mluke12.4548jackwerth,2022.01.09.M Luke 12.45-48 - Jack Werth,2022-01-09,2022,M,Morning Service,Jack Werth,Luke,Luke 12:45-48,12,45-48,https://archive.org/download/2022.01.09.mluke12.4548jackwerth/2022.01.09.M%20Luke%2012.45-48%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.01.09.mluke12.4548jackwerth/2022.01.09.M%20Luke%2012.45-48%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.01.09.mluke12.4548jackwerth,31693325
2022.01.16.ehosea2.57jackwerth,2022.01.16.E Hosea 2.5-7 - Jack Werth,2022-01-16,2022,E,Evening Service,Jack Werth,Hosea,Hosea 2:5-7,2,5-7,https://archive.org/download/2022.01.16.ehosea2.57jackwerth/2022.01.16.E%20Hosea%202.5-7%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.01.16.ehosea2.57jackwerth/2022.01.16.E%20Hosea%202.5-7%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.01.16.ehosea2.57jackwerth,27295325
2022.01.16.mluke12.4953jackwerth,2022.01.16.M Luke 12.49-53 - Jack Werth,2022-01-16,2022,M,Morning Service,Jack Werth,Luke,Luke 12:49-53,12,49-53,https://archive.org/download/2022.01.16.mluke12.4953jackwerth/2022.01.16.M%20Luke%2012.49-53%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.01.16.mluke12.4953jackwerth/2022.01.16.M%20Luke%2012.49-53%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.01.16.mluke12.4953jackwerth,30082002
2022.01.23.ehosea2.813jackwerth,2022.01.23.E Hosea 2.8-13 - Jack Werth,2022-01-23,2022,E,Evening Service,Jack Werth,Hosea,Hosea 2:8-13,2,8-13,https://archive.org/download/2022.01.23.ehosea2.813jackwerth/2022.01.23.E%20Hosea%202.8-13%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.01.23.ehosea2.813jackwerth/2022.01.23.E%20Hosea%202.8-13%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.01.23.ehosea2.813jackwerth,32946765
2022.01.23.mluke12.5457jackwerth,2022.01.23.M Luke 12.54-57 - Jack Werth,2022-01-23,2022,M,Morning Service,Jack Werth,Luke,Luke 12:54-57,12,54-57,https://archive.org/download/2022.01.23.mluke12.5457jackwerth/2022.01.23.M%20Luke%2012.54-57%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.01.23.mluke12.5457jackwerth/2022.01.23.M%20Luke%2012.54-57%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.01.23.mluke12.5457jackwerth,29786964
2022.01.30.ehosea2.1314jackwerth,2022.01.30.E Hosea 2.13-14 - Jack Werth,2022-01-30,2022,E,Evening Service,Jack Werth,Hosea,Hosea 2:13-14,2,13-14,https://archive.org/download/2022.01.30.ehosea2.1314jackwerth/2022.01.30.E%20Hosea%202.13-14%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.01.30.ehosea2.1314jackwerth/2022.01.30.E%20Hosea%202.13-14%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.01.30.ehosea2.1314jackwerth,31851668
2022.01.30.mluke12.5859jackwerth,2022.01.30.M Luke 12.58-59 - Jack Werth,2022-01-30,2022,M,Morning Service,Jack Werth,Luke,Luke 12:58-59,12,58-59,https://archive.org/download/2022.01.30.mluke12.5859jackwerth/2022.01.30.M%20Luke%2012.58-59%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.01.30.mluke12.5859jackwerth/2022.01.30.M%20Luke%2012.58-59%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.01.30.mluke12.5859jackwerth,22292518
2022.02.20.mluke13.15jackwerth,2022.02.20.M Luke 13.1-5 - Jack Werth,2022-02-20,2022,M,Morning Service,Jack Werth,Luke,Luke 13:1-5,13,1-5,https://archive.org/download/2022.02.20.mluke13.15jackwerth/2022.02.20.M%20Luke%2013.1-5%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.02.20.mluke13.15jackwerth/2022.02.20.M%20Luke%2013.1-5%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.02.20.mluke13.15jackwerth,27526163
2022.02.27.mluke13.69jackwerth,2022.02.27.M Luke 13.6-9 - Jack Werth,2022-02-27,2022,M,Morning Service,Jack Werth,Luke,Luke 13:6-9,13,6-9,https://archive.org/download/2022.02.27.mluke13.69jackwerth/2022.02.27.M%20Luke%2013.6-9%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.02.27.mluke13.69jackwerth/2022.02.27.M%20Luke%2013.6-9%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.02.27.mluke13.69jackwerth,26740887
2022.03.06.asongofsolomon2.16jackwerth,2022.03.06.A Song of Solomon 2.16 - Jack Werth,2022-03-06,2022,A,Afternoon Service,Jack Werth,Song of Solomon,Song of Solomon 2:16,2,16,https://archive.org/download/2022.03.06.asongofsolomon2.16jackwerth/2022.03.06.A%20Song%20of%20Solomon%202.16%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.03.06.asongofsolomon2.16jackwerth/2022.03.06.A%20Song%20of%20Solomon%202.16%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.03.06.asongofsolomon2.16jackwerth,9520324
2022.03.06.mluke13.1013jackwerth,2022.03.06.M Luke 13.10-13 - Jack Werth,2022-03-06,2022,M,Morning Service,Jack Werth,Luke,Luke 13:10-13,13,10-13,https://archive.org/download/2022.03.06.mluke13.1013jackwerth/2022.03.06.M%20Luke%2013.10-13%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.03.06.mluke13.1013jackwerth/2022.03.06.M%20Luke%2013.10-13%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.03.06.mluke13.1013jackwerth,27708996
2022.03.13.mluke13.1417jackwerth,2022.03.13.M Luke 13.14-17 - Jack Werth,2022-03-13,2022,M,Morning Service,Jack Werth,Luke,Luke 13:14-17,13,14-17,https://archive.org/download/2022.03.13.mluke13.1417jackwerth/2022.03.13.M%20Luke%2013.14-17%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.03.13.mluke13.1417jackwerth/2022.03.13.M%20Luke%2013.14-17%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.03.13.mluke13.1417jackwerth,32186088
2022.03.20.epsalm139jackwerth,2022.03.20.E Psalm 139 - Jack Werth,2022-03-20,2022,E,Evening Service,Jack Werth,Psalm 139,Psalm 139,,,https://archive.org/download/2022.03.20.epsalm139jackwerth/2022.03.20.E%20Psalm%20139%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.03.20.epsalm139jackwerth/2022.03.20.E%20Psalm%20139%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.03.20.epsalm139jackwerth,33466767
2022.03.20.mluke13.1819jackwerth,2022.03.20.M Luke 13.18-19 - Jack Werth,2022-03-20,2022,M,Morning Service,Jack Werth,Luke,Luke 13:18-19,13,18-19,https://archive.org/download/2022.03.20.mluke13.1819jackwerth/2022.03.20.M%20Luke%2013.18-19%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.03.20.mluke13.1819jackwerth/2022.03.20.M%20Luke%2013.18-19%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.03.20.mluke13.1819jackwerth,28485048
2022.03.27.mluke13.2021jackwerth,2022.03.27.M Luke 13.20-21 - Jack Werth,2022-03-27,2022,M,Morning Service,Jack Werth,Luke,Luke 13:20-21,13,20-21,https://archive.org/download/2022.03.27.mluke13.2021jackwerth/2022.03.27.M%20Luke%2013.20-21%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.03.27.mluke13.2021jackwerth/2022.03.27.M%20Luke%2013.20-21%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.03.27.mluke13.2021jackwerth,30707164
2022.04.03.mluke13.2224jackwerth,2022.04.03.M Luke 13.22-24 - Jack Werth,2022-04-03,2022,M,Morning Service,Jack Werth,Luke,Luke 13:22-24,13,22-24,https://archive.org/download/2022.04.03.mluke13.2224jackwerth/2022.04.03.M%20Luke%2013.22-24%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.04.03.mluke13.2224jackwerth/2022.04.03.M%20Luke%2013.22-24%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.04.03.mluke13.2224jackwerth,38728140
2022.04.10.ehosea2.15jackwerth,2022.04.10.E Hosea 2.15 - Jack Werth,2022-04-10,2022,E,Evening Service,Jack Werth,Hosea,Hosea 2:15,2,15,https://archive.org/download/2022.04.10.ehosea2.15jackwerth/2022.04.10.E%20Hosea%202.15%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.04.10.ehosea2.15jackwerth/2022.04.10.E%20Hosea%202.15%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.04.10.ehosea2.15jackwerth,30445046
2022.04.10.mpsalm115.13jackwerth,2022.04.10.M Psalm 115.1-3 - Jack Werth,2022-04-10,2022,M,Morning Service,Jack Werth,Psalm,Psalm 115:1-3,115,1-3,https://archive.org/download/2022.04.10.mpsalm115.13jackwerth/2022.04.10.M%20Psalm%20115.1-3%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.04.10.mpsalm115.13jackwerth/2022.04.10.M%20Psalm%20115.1-3%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.04.10.mpsalm115.13jackwerth,35808294
2022.04.17.misaiah6.18jackwerth,2022.04.17.M Isaiah 6.1-8 - Jack Werth,2022-04-17,2022,M,Morning Service,Jack Werth,Isaiah,Isaiah 6:1-8,6,1-8,https://archive.org/download/2022.04.17.misaiah6.18jackwerth/2022.04.17.M%20Isaiah%206.1-8%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.04.17.misaiah6.18jackwerth/2022.04.17.M%20Isaiah%206.1-8%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.04.17.misaiah6.18jackwerth,37640814
2022.04.24.ehosea2.1617jackwerth,2022.04.24.E Hosea 2.16-17 - Jack Werth,2022-04-24,2022,E,Evening Service,Jack Werth,Hosea,Hosea 2:16-17,2,16-17,https://archive.org/download/2022.04.24.ehosea2.1617jackwerth/2022.04.24.E%20Hosea%202.16-17%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.04.24.ehosea2.1617jackwerth/2022.04.24.E%20Hosea%202.16-17%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.04.24.ehosea2.1617jackwerth,30381222
2022.04.24.mpsalm32.15jackwerth,2022.04.24.M Psalm 32.1-5 - Jack Werth,2022-04-24,2022,M,Morning Service,Jack Werth,Psalm,Psalm 32:1-5,32,1-5,https://archive.org/download/2022.04.24.mpsalm32.15jackwerth/2022.04.24.M%20Psalm%2032.1-5%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.04.24.mpsalm32.15jackwerth/2022.04.24.M%20Psalm%2032.1-5%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.04.24.mpsalm32.15jackwerth,32386501
2022.05.01.ehosea2.1823jackwerth,2022.05.01.E Hosea 2.18-23 - Jack Werth,2022-05-01,2022,E,Evening Service,Jack Werth,Hosea,Hosea 2:18-23,2,18-23,https://archive.org/download/2022.05.01.ehosea2.1823jackwerth/2022.05.01.E%20Hosea%202.18-23%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.05.01.ehosea2.1823jackwerth/2022.05.01.E%20Hosea%202.18-23%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.05.01.ehosea2.1823jackwerth,44607948
2022.05.01.mmalachi3.6jackwerth,2022.05.01.M Malachi 3.6 - Jack Werth,2022-05-01,2022,M,Morning Service,Jack Werth,Malachi,Malachi 3:6,3,6,https://archive.org/download/2022.05.01.mmalachi3.6jackwerth/2022.05.01.M%20Malachi%203.6%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.05.01.mmalachi3.6jackwerth/2022.05.01.M%20Malachi%203.6%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.05.01.mmalachi3.6jackwerth,36719666
2022.05.08.mpsalm139.16jackwerth,2022.05.08.M Psalm 139.1-6 - Jack Werth,2022-05-08,2022,M,Morning Service,Jack Werth,Psalm,Psalm 139:1-6,139,1-6,https://archive.org/download/2022.05.08.mpsalm139.16jackwerth/2022.05.08.M%20Psalm%20139.1-6%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.05.08.mpsalm139.16jackwerth/2022.05.08.M%20Psalm%20139.1-6%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.05.08.mpsalm139.16jackwerth,29998875
2022.05.15.ehosea3.15jackwerth,2022.05.15.E Hosea 3.1-5 - Jack Werth,2022-05-15,2022,E,Evening Service,Jack Werth,Hosea,Hosea 3:1-5,3,1-5,https://archive.org/download/2022.05.15.ehosea3.15jackwerth/2022.05.15.E%20Hosea%203.1-5%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.05.15.ehosea3.15jackwerth/2022.05.15.E%20Hosea%203.1-5%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.05.15.ehosea3.15jackwerth,37331111
2022.05.15.mpsalm62.11jackwerth,2022.05.15.M Psalm 62.11 - Jack Werth,2022-05-15,2022,M,Morning Service,Jack Werth,Psalm,Psalm 62:11,62,11,https://archive.org/download/2022.05.15.mpsalm62.11jackwerth/2022.05.15.M%20Psalm%2062.11%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.05.15.mpsalm62.11jackwerth/2022.05.15.M%20Psalm%2062.11%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.05.15.mpsalm62.11jackwerth,37860497
2022.05.22.mromans5.18jackwerth,2022.05.22.M Romans 5.1-8 - Jack Werth,2022-05-22,2022,M,Morning Service,Jack Werth,Romans,Romans 5:1-8,5,1-8,https://archive.org/download/2022.05.22.mromans5.18jackwerth/2022.05.22.M%20Romans%205.1-8%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.05.22.mromans5.18jackwerth/2022.05.22.M%20Romans%205.1-8%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.05.22.mromans5.18jackwerth,28985484
2022.06.05.ehosea4.13jackwerth,2022.06.05.E Hosea 4.1-3 - Jack Werth,2022-06-05,2022,E,Evening Service,Jack Werth,Hosea,Hosea 4:1-3,4,1-3,https://archive.org/download/2022.06.05.ehosea4.13jackwerth/2022.06.05.E%20Hosea%204.1-3%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.06.05.ehosea4.13jackwerth/2022.06.05.E%20Hosea%204.1-3%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.06.05.ehosea4.13jackwerth,32542767
2022.06.05.mpsalm58.1011jackwerth,2022.06.05.M Psalm 58.10-11 - Jack Werth,2022-06-05,2022,M,Morning Service,Jack Werth,Psalm,Psalm 58:10-11,58,10-11,https://archive.org/download/2022.06.05.mpsalm58.1011jackwerth/2022.06.05.M%20Psalm%2058.10-11%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.06.05.mpsalm58.1011jackwerth/2022.06.05.M%20Psalm%2058.10-11%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.06.05.mpsalm58.1011jackwerth,32732332
2022.06.12.ehosea4.45jackwerth,2022.06.12.E Hosea 4.4-5 - Jack Werth,2022-06-12,2022,E,Evening Service,Jack Werth,Hosea,Hosea 4:4-5,4,4-5,https://archive.org/download/2022.06.12.ehosea4.45jackwerth/2022.06.12.E%20Hosea%204.4-5%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.06.12.ehosea4.45jackwerth/2022.06.12.E%20Hosea%204.4-5%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.06.12.ehosea4.45jackwerth,29227279
2022.06.12.mromans15.5jackwerth,2022.06.12.M Romans 15.5 - Jack Werth,2022-06-12,2022,M,Morning Service,Jack Werth,Romans,Romans 15:5,15,5,https://archive.org/download/2022.06.12.mromans15.5jackwerth/2022.06.12.M%20Romans%2015.5%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.06.12.mromans15.5jackwerth/2022.06.12.M%20Romans%2015.5%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.06.12.mromans15.5jackwerth,38673871
2022.06.19.ehosea4.611jackwerth,2022.06.19.E Hosea 4.6-11 - Jack Werth,2022-06-19,2022,E,Evening Service,Jack Werth,Hosea,Hosea 4:6-11,4,6-11,https://archive.org/download/2022.06.19.ehosea4.611jackwerth/2022.06.19.E%20Hosea%204.6-11%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.06.19.ehosea4.611jackwerth/2022.06.19.E%20Hosea%204.6-11%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.06.19.ehosea4.611jackwerth,34717938
2022.06.19.mdeuteronomy7.9jackwerth,2022.06.19.M Deuteronomy 7.9 - Jack Werth,2022-06-19,2022,M,Morning Service,Jack Werth,Deuteronomy,Deuteronomy 7:9,7,9,https://archive.org/download/2022.06.19.mdeuteronomy7.9jackwerth/2022.06.19.M%20Deuteronomy%207.9%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.06.19.mdeuteronomy7.9jackwerth/2022.06.19.M%20Deuteronomy%207.9%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.06.19.mdeuteronomy7.9jackwerth,31911983
2022.06.26.ehosea4.1214jackwerth,2022.06.26.E Hosea 4.12-14 - Jack Werth,2022-06-26,2022,E,Evening Service,Jack Werth,Hosea,Hosea 4:12-14,4,12-14,https://archive.org/download/2022.06.26.ehosea4.1214jackwerth/2022.06.26.E%20Hosea%204.12-14%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.06.26.ehosea4.1214jackwerth/2022.06.26.E%20Hosea%204.12-14%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.06.26.ehosea4.1214jackwerth,32638853
2022.06.26.mluke13.2530jackwerth,2022.06.26.M Luke 13.25-30 - Jack Werth,2022-06-26,2022,M,Morning Service,Jack Werth,Luke,Luke 13:25-30,13,25-30,https://archive.org/download/2022.06.26.mluke13.2530jackwerth/2022.06.26.M%20Luke%2013.25-30%20-%20Jack%20Werth.mp3,https://archive.org/download/2022.06.26.mluke13.2530jackwerth/2022.06.26.M%20Luke%2013.25-30%20-%20Jack%20Werth.ogg,https://archive.org/details/2022.06.26.mluke13.2530jackwerth,28821826
